ID do Cliente,Churn,Gênero,Idoso,Parceiro,Dependentes,Tempo de Assinatura(M),Serviço Telefônico,Múltiplas Linhas,Serviço de Internet,Segurança Online,Backup Online,Proteção de Dispositivo,Suporte Técnico,Streaming de TV,Streaming de Filmes,Contrato,Fatura Online,Método de Pagamento,Cobrança Mensal,Cobrança Total
6141-OOXUQ,Sim,Homem,Não,Não,Não,1,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cheque impresso,19.65,19.65
6142-VSJQO,Sim,Mulher,Não,Sim,Sim,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferência bancária (automática),44.35,44.35
6143-JQKEA,Não,Homem,Não,Não,Não,10,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),45.8,436.2
6145-NNPNO,Não,Mulher,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automática),44.15,44.15
6147-CBCRA,Não,Mulher,Não,Sim,Não,33,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cheque impresso,20.05,669.45
6152-ONASV,Não,Mulher,Não,Sim,Não,68,Sim,Sim,DSL,Sim,Não,Não,Sim,Não,Não,Anual,Não,Transferência bancária (automática),58.25,3975.7
6156-UZDLF,Não,Mulher,Não,Não,Não,26,Sim,Não,Fiber optic,Sim,Não,Sim,Sim,Não,Não,Anual,Sim,Cartão de crédito (automático),87.15,2274.1
6158-DWPZT,Sim,Homem,Não,Sim,Não,9,Não,Sem seviço de Telefone,DSL,Não,Não,Não,Não,Não,Não,Anual,Não,Transferência bancária (automática),24.1,259.8
6158-HDPXZ,Não,Homem,Não,Não,Não,1,Não,Sem seviço de Telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque impresso,25.35,25.35
6161-ERDGD,Não,Homem,Não,Sim,Sim,71,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Anual,Não,Cheque eletrônico,85.45,6300.85
6161-UUUTA,Sim,Homem,Sim,Não,Não,3,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,79.9,260.9
6164-HAQTX,Não,Homem,Não,Não,Não,71,Não,Sem seviço de Telefone,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bienal,Não,Transferência bancária (automática),53.95,3888.65
6164-HXUGH,Não,Mulher,Não,Sim,Sim,6,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cheque impresso,19.85,119.3
6166-ILMNY,Sim,Mulher,Não,Não,Não,2,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automática),69.75,144.55
6166-YIPFO,Não,Homem,Não,Sim,Não,72,Não,Sem seviço de Telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,64.7,4746.05
6168-WFVVF,Sim,Mulher,Sim,Não,Não,3,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,70.3,235.5
6168-YBYNP,Não,Homem,Não,Não,Não,59,Sim,Sim,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,111.35,6519.75
6169-PGNCD,Não,Mulher,Não,Não,Não,57,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bienal,Sim,Cartão de crédito (automático),74.3,4166.35
6169-PPETC,Não,Homem,Não,Sim,Sim,35,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Transferência bancária (automática),20.5,759.35
6171-ZTVYB,Não,Homem,Não,Sim,Não,43,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Não,Transferência bancária (automática),66.25,2907.35
6172-FECYY,Sim,Homem,Não,Sim,Sim,49,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque eletrônico,84.5,4254.85
6173-GOLSU,Não,Homem,Sim,Sim,Não,67,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),94.65,6079.0
6173-ITPWD,Sim,Homem,Não,Sim,Não,47,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Transferência bancária (automática),83.35,4065.0
6174-NRBTZ,Não,Homem,Não,Não,Não,46,Não,Sem seviço de Telefone,DSL,Sim,Não,Não,Não,Não,Não,Anual,Sim,Transferência bancária (automática),30.75,1489.3
6175-IRFIT,Não,Homem,Não,Não,Não,5,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque impresso,78.75,426.35
6176-YJWAS,Não,Homem,Não,Sim,Não,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Sim,Não,Bienal,Sim,Cartão de crédito (automático),97.95,7114.25
6177-PEVRA,Não,Mulher,Não,Não,Não,48,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Bienal,Não,Cartão de crédito (automático),55.5,2627.35
6178-KFNHS,Sim,Mulher,Não,Não,Sim,12,Sim,Sim,Fiber optic,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,78.3,909.25
6179-GJPSO,Sim,Mulher,Sim,Não,Não,43,Sim,Não,Fiber optic,Sim,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),108.15,4600.7
6180-YBIQI,Não,Homem,Não,Não,Não,5,Não,Sem seviço de Telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque impresso,24.3,100.2
6181-AXXYF,Não,Homem,Não,Sim,Sim,72,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Cartão de crédito (automático),24.75,1859.1
6184-DYUOB,Não,Mulher,Não,Sim,Não,3,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Sim,Cheque impresso,19.6,55.25
6185-TASNN,Não,Homem,Sim,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,46.3,46.3
6188-UXBBR,Não,Mulher,Não,Sim,Não,38,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Anual,Sim,Cartão de crédito (automático),20.25,814.75
6194-HBGQN,Não,Homem,Não,Não,Não,51,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,Anual,Sim,Cartão de crédito (automático),81.15,4126.2
6195-MELTI,Não,Homem,Não,Não,Não,57,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Anual,Sim,Cheque impresso,54.65,3134.7
6196-HBOBZ,Não,Homem,Não,Sim,Não,65,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Sim,Não,Bienal,Sim,Cheque eletrônico,99.35,6347.55
6198-PNNSZ,Não,Mulher,Não,Sim,Não,56,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Sim,Sim,Anual,Não,Transferência bancária (automática),109.8,6109.65
6198-RTPMF,Não,Mulher,Não,Sim,Não,17,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,92.6,1579.7
6198-ZFIOJ,Não,Mulher,Não,Não,Não,5,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,75.6,402.5
6199-IPCAO,Não,Mulher,Não,Sim,Sim,29,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Cheque impresso,26.1,692.55
6199-IWKGC,Não,Mulher,Sim,Sim,Não,46,Sim,Sim,Fiber optic,Não,Não,Não,Sim,Sim,Sim,Anual,Não,Cheque eletrônico,100.25,4753.85
6202-DYYFX,Não,Mulher,Não,Não,Não,22,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Anual,Sim,Cartão de crédito (automático),76.0,1783.6
6202-JVYEU,Não,Homem,Não,Não,Não,9,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Anual,Sim,Cheque eletrônico,19.9,164.6
6203-HBZPA,Não,Homem,Não,Não,Não,52,Não,Sem seviço de Telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),63.9,3334.95
6204-IEUXJ,Sim,Mulher,Não,Não,Não,3,Sim,Não,Fiber optic,Não,Não,Sim,Sim,Não,Não,Mensal,Não,Cartão de crédito (automático),80.1,217.55
6207-WIOLX,Sim,Mulher,Não,Sim,Sim,25,Não,Sem seviço de Telefone,DSL,Sim,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),58.6,1502.65
6210-KBBPI,Sim,Homem,Sim,Não,Não,9,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),99.45,919.4
6211-WHMYA,Não,Mulher,Sim,Não,Não,64,Não,Sem seviço de Telefone,DSL,Não,Sim,Não,Sim,Sim,Não,Mensal,Sim,Cheque eletrônico,43.85,2751.0
6211-WWLTF,Não,Homem,Não,Sim,Não,63,Sim,Não,Fiber optic,Sim,Não,Sim,Não,Sim,Sim,Bienal,Não,Cartão de crédito (automático),99.7,6330.4
6212-ATMLK,Não,Mulher,Não,Não,Não,50,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,95.7,4729.75
6214-EDAKZ,Sim,Mulher,Não,Sim,Sim,22,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Não,Cheque eletrônico,55.15,1206.05
6215-NQCPY,Não,Homem,Não,Não,Não,15,Sim,Sim,Fiber optic,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,99.7,1566.75
6217-KDYWC,Não,Homem,Não,Não,Sim,57,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Sim,Cheque impresso,19.6,1170.55
6217-TOWGS,Não,Mulher,Não,Sim,Não,17,Sim,Sim,DSL,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Transferência bancária (automática),75.4,1322.55
6218-KNUBD,Não,Homem,Não,Não,Não,6,Sim,Não,DSL,Não,Sim,Não,Não,Sim,Não,Mensal,Não,Cheque eletrônico,59.45,357.6
6221-AVQYL,Sim,Homem,Não,Não,Não,2,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),73.25,131.05
6223-DHJGV,Não,Mulher,Não,Não,Não,42,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Anual,Sim,Cheque impresso,20.65,958.1
6227-FBDXH,Não,Homem,Não,Sim,Não,69,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Anual,Não,Transferência bancária (automática),99.5,6841.45
6227-HWPWX,Sim,Mulher,Não,Não,Sim,15,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automática),69.0,994.8
6229-LSCKB,Não,Homem,Sim,Não,Não,6,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,79.7,497.6
6229-UOLQL,Não,Homem,Não,Sim,Sim,56,Não,Sem seviço de Telefone,DSL,Sim,Sim,Não,Sim,Sim,Não,Anual,Sim,Cheque impresso,52.0,2884.9
6230-BSUXY,Sim,Mulher,Sim,Não,Não,1,Sim,Não,Fiber optic,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,85.0,85.0
6231-WFGFH,Não,Homem,Não,Sim,Sim,4,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Sim,Cheque impresso,20.5,77.6
6233-HXJMX,Não,Mulher,Não,Não,Não,45,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartão de crédito (automático),89.3,4192.15
6234-PFPXL,Não,Homem,Não,Sim,Não,22,Sim,Sim,Fiber optic,Sim,Não,Não,Sim,Sim,Não,Mensal,Não,Cartão de crédito (automático),95.9,2234.95
6234-RAAPL,Não,Mulher,Não,Sim,Sim,72,Sim,Sim,Fiber optic,Sim,Sim,Não,Sim,Sim,Não,Bienal,Não,Transferência bancária (automática),99.9,7251.7
6235-VDHOM,Sim,Mulher,Sim,Não,Não,5,Não,Sem seviço de Telefone,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,28.45,131.05
6240-EURKS,Sim,Mulher,Não,Não,Sim,18,Não,Sem seviço de Telefone,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,35.0,553.0
6242-FEGFD,Não,Homem,Não,Sim,Não,66,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Não,Não,Bienal,Não,Cheque impresso,96.6,6424.25
6242-MBHPK,Não,Mulher,Sim,Sim,Não,23,Sim,Não,Fiber optic,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,95.1,2326.05
6242-SGYTS,Não,Homem,Não,Sim,Sim,62,Sim,Sim,Fiber optic,Sim,Sim,Não,Não,Sim,Não,Anual,Sim,Cartão de crédito (automático),94.95,5791.85
6243-OZGFH,Não,Mulher,Não,Não,Não,23,Não,Sem seviço de Telefone,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,44.95,996.85
6244-BESBM,Não,Homem,Não,Sim,Sim,69,Sim,Não,Fiber optic,Não,Não,Não,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),95.2,6671.7
6248-BSHKG,Não,Homem,Não,Sim,Sim,61,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Anual,Não,Cheque impresso,20.4,1226.45
6248-TKCQV,Não,Mulher,Não,Sim,Sim,70,Sim,Sim,DSL,Sim,Não,Não,Sim,Sim,Sim,Bienal,Sim,Transferência bancária (automática),80.6,5460.2
6250-CGGUN,Não,Homem,Não,Não,Não,54,Sim,Não,Fiber optic,Sim,Não,Sim,Sim,Não,Não,Anual,Não,Cheque eletrônico,84.4,4484.05
6252-DFGTK,Não,Mulher,Não,Sim,Não,37,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Não,Anual,Não,Cartão de crédito (automático),68.1,2479.25
6253-GNHWH,Não,Mulher,Não,Sim,Sim,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Bienal,Não,Cheque impresso,71.1,5224.95
6253-WRFHY,Não,Homem,Não,Sim,Sim,13,Sim,Não,DSL,Não,Não,Não,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,64.75,877.35
6257-DTAYD,Não,Homem,Não,Sim,Não,71,Sim,Sim,Fiber optic,Não,Sim,Não,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),104.15,7365.3
6257-RJOHI,Não,Homem,Não,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque impresso,50.8,202.3
6258-NGCNG,Não,Homem,Não,Não,Não,7,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cheque impresso,23.5,173.0
6258-PVZWJ,Não,Homem,Não,Sim,Não,68,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),90.8,6302.85
6259-WJQLC,Não,Homem,Sim,Não,Não,32,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),81.1,2619.25
6260-ONULR,Não,Homem,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque impresso,62.8,62.8
6260-XLACS,Não,Homem,Não,Não,Não,4,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Anual,Não,Cheque impresso,19.7,117.8
6261-LHRTG,Não,Mulher,Não,Não,Não,26,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),54.75,1406.9
6261-RCVNS,Sim,Mulher,Não,Não,Não,42,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Sim,Anual,Não,Cartão de crédito (automático),73.9,3160.55
6265-FRMTQ,Não,Homem,Não,Não,Não,31,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Transferência bancária (automática),20.4,609.1
6265-SXWBU,Não,Homem,Não,Sim,Sim,69,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Não,Anual,Não,Cartão de crédito (automático),95.75,6511.25
6266-QHOJZ,Não,Mulher,Não,Não,Não,65,Sim,Sim,Fiber optic,Sim,Sim,Não,Sim,Não,Não,Anual,Sim,Cheque eletrônico,89.85,5844.65
6267-DCFFZ,Não,Mulher,Sim,Sim,Não,30,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,90.05,2627.2
6270-OMFIW,Sim,Homem,Não,Sim,Não,60,Sim,Não,Fiber optic,Não,Sim,Não,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,94.4,5610.25
6275-YDUVO,Sim,Mulher,Não,Não,Não,2,Sim,Não,Fiber optic,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque impresso,86.2,178.7
6278-FEPBZ,Não,Mulher,Não,Não,Não,9,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cheque impresso,20.25,186.15
6281-FKEWS,Não,Mulher,Não,Não,Não,44,Não,Sem seviço de Telefone,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,49.05,2265.0
6283-GITPX,Não,Homem,Não,Não,Sim,71,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bienal,Sim,Cartão de crédito (automático),76.9,5522.7
6284-AHOOQ,Sim,Homem,Sim,Não,Não,22,Sim,Sim,Fiber optic,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Transferência bancária (automática),90.5,1910.6
6284-KMNUF,Não,Mulher,Não,Sim,Não,56,Sim,Sim,Fiber optic,Sim,Não,Não,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,98.0,5270.6
6285-FTQBF,Não,Homem,Não,Sim,Sim,72,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Cartão de crédito (automático),25.55,1867.7
6286-SUUWT,Não,Homem,Não,Não,Não,1,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cheque impresso,19.95,19.95
6286-ZHAOK,Não,Mulher,Não,Sim,Sim,20,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Sim,Transferência bancária (automática),25.55,507.4
6288-CHQJB,Não,Mulher,Não,Sim,Sim,54,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Sim,Bienal,Não,Transferência bancária (automática),69.95,3871.85
6288-LBEAR,Não,Mulher,Não,Não,Não,23,Sim,Não,Fiber optic,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Cheque impresso,79.1,1783.75
6289-CPNLD,Sim,Homem,Não,Sim,Sim,33,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque impresso,73.9,2405.05
6292-TOSSS,Não,Homem,Não,Não,Não,50,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Transferência bancária (automática),24.9,1195.25
6295-OSINB,Não,Homem,Não,Sim,Não,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Sim,Sim,Bienal,Sim,Cheque eletrônico,109.65,7880.25
6296-DDOOR,Não,Mulher,Não,Não,Não,19,Sim,Não,DSL,Não,Sim,Não,Não,Sim,Não,Anual,Não,Cheque eletrônico,58.2,1045.25
6297-NOOPG,Não,Mulher,Não,Sim,Não,70,Sim,Sim,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,110.5,7752.05
6298-QDFNH,Sim,Homem,Não,Não,Não,22,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,79.35,1730.35
6300-BWMJX,Não,Mulher,Não,Sim,Não,59,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Sim,Não,Mensal,Não,Cheque eletrônico,93.35,5386.5
6302-JGYRJ,Sim,Homem,Não,Não,Sim,31,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,Anual,Sim,Cheque impresso,79.45,2587.7
6303-KFWSL,Não,Mulher,Não,Não,Não,29,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Anual,Sim,Cheque eletrônico,55.25,1620.2
6304-IJFSQ,Sim,Homem,Não,Não,Não,3,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque impresso,49.9,130.1
6305-YLBMM,Sim,Homem,Não,Não,Não,69,Sim,Não,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Transferência bancária (automática),104.05,7262.0
6308-CQRBU,Não,Mulher,Não,Sim,Não,71,Sim,Sim,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cheque eletrônico,109.25,7707.7
6311-UEUME,Sim,Mulher,Não,Não,Não,29,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,78.9,2384.15
6313-GIDIT,Sim,Homem,Sim,Não,Não,53,Não,Sem seviço de Telefone,DSL,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,54.45,2854.55
6317-YPKDH,Sim,Mulher,Não,Não,Não,1,Não,Sem seviço de Telefone,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Transferência bancária (automática),29.95,29.95
6319-IEJWJ,Sim,Homem,Não,Sim,Sim,20,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,90.2,1776.55
6319-QSUSR,Não,Mulher,Não,Não,Sim,11,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cartão de crédito (automático),19.7,216.2
6322-HRPFA,Não,Homem,Não,Sim,Sim,49,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Não,Cartão de crédito (automático),59.6,2970.3
6322-PJJDJ,Não,Homem,Não,Sim,Não,49,Sim,Não,Fiber optic,Não,Sim,Não,Não,Sim,Sim,Bienal,Sim,Cheque eletrônico,94.8,4690.65
6323-AYBRX,Sim,Homem,Não,Não,Não,59,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Cheque impresso,19.35,1099.6
6326-MTTXK,Sim,Homem,Não,Não,Não,8,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,100.85,819.55
6328-ZPBGN,Sim,Mulher,Sim,Não,Não,11,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Transferência bancária (automática),95.15,997.65
6330-JKLPC,Sim,Homem,Não,Sim,Não,11,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Transferência bancária (automática),80.5,896.9
6331-EWIEB,Sim,Homem,Não,Não,Não,20,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,85.25,1734.5
6331-LWDTQ,Sim,Homem,Não,Não,Não,10,Sim,Sim,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),72.15,794.25
6332-FBZRI,Não,Homem,Não,Sim,Sim,67,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Anual,Sim,Cartão de crédito (automático),69.35,4653.25
6333-YDVLT,Não,Homem,Não,Não,Não,65,Sim,Sim,Fiber optic,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de crédito (automático),110.0,7138.65
6338-AVWCY,Sim,Homem,Não,Não,Não,3,Não,Sem seviço de Telefone,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque impresso,40.15,130.75
6339-DKLMK,Não,Mulher,Não,Não,Não,13,Não,Sem seviço de Telefone,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,31.65,389.95
6339-RZCBJ,Não,Homem,Não,Não,Não,48,Sim,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),78.9,3771.5
6339-TBELP,Não,Homem,Não,Não,Não,71,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Não,Não,Bienal,Sim,Cartão de crédito (automático),86.4,6172.0
6339-YPSAH,Não,Homem,Não,Não,Não,9,Sim,Não,Fiber optic,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque eletrônico,73.8,704.3
6340-DACFT,Não,Mulher,Não,Sim,Sim,50,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Cartão de crédito (automático),20.55,1070.25
6341-AEVKX,Não,Mulher,Não,Sim,Não,62,Sim,Não,Fiber optic,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,104.3,6613.65
6341-JVQGF,Não,Mulher,Não,Sim,Sim,31,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque impresso,81.15,2545.75
6344-SFJVH,Não,Mulher,Não,Não,Não,20,Não,Sem seviço de Telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartão de crédito (automático),24.9,505.95
